STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PERIOD,Period,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SVN,Slovenia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,31.5173,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SVN,Slovenia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,29.5944,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SVN,Slovenia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,32.4469,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SVN,Slovenia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,30.4065,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SVN,Slovenia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,27.3151,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1970,,32.6017,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1980,,43.06,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,41.491,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1989,,40.99,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,54.697,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,39.96,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,36.04,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,34.93,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1994,,42.93,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,39.156,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,27.316,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,41.357,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,52.8105,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,34.569,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,35.304,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,41.773,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,31.885,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,30.072,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,37.004,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,35.496,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,23.787,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,38.933,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,37.578,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,41.363,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,51.677,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,35.518,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,45.879,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,37.944,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,37.423,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,28.375,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,43.554,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,49.07752,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,19.903,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,26.86399,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,26.67391,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,28.11532,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LVA,Latvia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,31.84331,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,59.3922,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,43.1574,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,46.1278,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,45.4161,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,49.2833,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1994,,63.8513,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,60.8746,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,60.888,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,67.07021,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,73.1861,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,80.3265,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,65.3849,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,66.0811,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,68.0747,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,47.764,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,50.3947,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,56.55115,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,50.09423,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,56.71801,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,54.17865,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,55.05074,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,86.76321,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,76.3851,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,49.6258,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,66.9407,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,52.2393,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,40.7855,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,41.4389,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,61.0411,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,59.0956,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,41.2055,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,41.858,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,54.2944,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,POL,Poland,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,44.4298,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,1.547,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,1.801,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,1.346,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,1.832,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,1.813,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1994,,1.551,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,1.729,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,1.564,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,1.0368,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,0.9269,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,1.9175,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,LUX,Luxembourg,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,1.5084,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,GBR,United Kingdom,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,171.8964,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,GBR,United Kingdom,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1989,,132.651,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,GBR,United Kingdom,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,188.399,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,GBR,United Kingdom,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,156.8632,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,GBR,United Kingdom,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,176.5944,,A,Normal value,9,Billions,3,Three
